City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
487,geraldton,-28.7667,114.6,294.38,73,{'all': 40},"{'speed': 5.66, 'deg': 180}",AU,2023-12-03 17:38:39 UTC
488,ambon,-3.6954,128.1814,299.23,89,{'all': 40},"{'speed': 1.03, 'deg': 340}",ID,2023-12-03 17:38:40 UTC
489,terrace,54.5163,-128.6035,275.1,93,{'all': 100},"{'speed': 4.12, 'deg': 120}",CA,2023-12-03 17:35:46 UTC
490,estinnes-au-val,50.4102,4.1048,274.92,91,{'all': 100},"{'speed': 8.63, 'deg': 180, 'gust': 16.98}",BE,2023-12-03 17:38:40 UTC
491,bel ombre,-4.6167,55.4167,299.06,89,{'all': 20},"{'speed': 1.03, 'deg': 0}",SC,2023-12-03 17:38:40 UTC
492,okhotsk,59.3833,143.3,238.98,86,{'all': 31},"{'speed': 5.68, 'deg': 339, 'gust': 8.33}",RU,2023-12-03 17:38:40 UTC
493,al muwayh,22.4333,41.7583,294.62,29,{'all': 78},"{'speed': 7.03, 'deg': 108, 'gust': 13}",SA,2023-12-03 17:38:40 UTC
494,marsh harbour,26.5412,-77.0636,299.98,74,{'all': 35},"{'speed': 3.69, 'deg': 204, 'gust': 4.45}",BS,2023-12-03 17:38:41 UTC
495,sisimiut,66.9395,-53.6735,267.17,81,{'all': 88},"{'speed': 2.46, 'deg': 69, 'gust': 2.85}",GL,2023-12-03 17:38:41 UTC
496,mejit,10.2753,170.8646,300.36,79,{'all': 94},"{'speed': 9.43, 'deg': 69, 'gust': 10.05}",MH,2023-12-03 17:38:41 UTC
497,sefrou,33.8319,-4.828,284.68,62,{'all': 0},"{'speed': 1.54, 'deg': 60}",MA,2023-12-03 17:38:41 UTC
498,pisco,-13.7,-76.2167,294.83,78,{'all': 40},"{'speed': 4.12, 'deg': 280}",PE,2023-12-03 17:34:25 UTC
499,dhidhdhoo,6.8833,73.1,301.56,76,{'all': 89},"{'speed': 4.76, 'deg': 298, 'gust': 5.13}",MV,2023-12-03 17:38:41 UTC
500,pitimbu,-7.4706,-34.8086,303.48,72,{'all': 78},"{'speed': 4.32, 'deg': 101, 'gust': 3.87}",BR,2023-12-03 17:38:42 UTC
501,talas,38.6908,35.5538,279.52,70,{'all': 0},"{'speed': 0.51, 'deg': 0}",TR,2023-12-03 17:38:42 UTC
502,piacabucu,-10.4056,-36.4344,302.66,65,{'all': 56},"{'speed': 6.37, 'deg': 89, 'gust': 7.03}",BR,2023-12-03 17:38:42 UTC
503,nadi,-17.8,177.4167,297.15,83,{'all': 20},"{'speed': 2.06, 'deg': 110}",FJ,2023-12-03 17:38:42 UTC
504,ouezzane,34.7971,-5.5822,286.07,47,{'all': 22},"{'speed': 0.57, 'deg': 65, 'gust': 0.71}",MA,2023-12-03 17:38:42 UTC
505,bikenibeu village,1.3673,173.1241,301.13,83,{'all': 40},"{'speed': 3.09, 'deg': 40}",KI,2023-12-03 17:38:42 UTC
506,necochea,-38.5473,-58.7368,290.63,41,{'all': 9},"{'speed': 9.76, 'deg': 204, 'gust': 10.02}",AR,2023-12-03 17:38:42 UTC
507,vila velha,-20.3297,-40.2925,304.12,75,{'all': 20},"{'speed': 9.77, 'deg': 50}",BR,2023-12-03 17:38:43 UTC
508,tura,25.5198,90.2201,290.39,73,{'all': 91},"{'speed': 2.03, 'deg': 48, 'gust': 1.89}",IN,2023-12-03 17:38:43 UTC
509,ertil',51.8406,40.8056,276.55,95,{'all': 100},"{'speed': 7.49, 'deg': 247, 'gust': 14.15}",RU,2023-12-03 17:38:43 UTC
510,jayapura,-2.5333,140.7,298.81,88,{'all': 26},"{'speed': 1.51, 'deg': 332, 'gust': 2.16}",ID,2023-12-03 17:38:43 UTC
511,micheweni,-4.9667,39.8333,300.3,84,{'all': 87},"{'speed': 4.28, 'deg': 70, 'gust': 7.01}",TZ,2023-12-03 17:38:43 UTC
512,ketchikan,55.3422,-131.6461,279.45,87,{'all': 100},"{'speed': 7.2, 'deg': 130, 'gust': 10.29}",US,2023-12-03 17:35:30 UTC
513,formosa do rio preto,-11.0483,-45.1931,298.69,74,{'all': 85},"{'speed': 1.03, 'deg': 253, 'gust': 3.69}",BR,2023-12-03 17:38:44 UTC
514,mazagao,-0.115,-51.2894,304.18,47,{'all': 72},"{'speed': 3.44, 'deg': 91, 'gust': 4.94}",BR,2023-12-03 17:38:44 UTC
515,lake munmorah,-33.1936,151.5719,293.6,83,{'all': 90},"{'speed': 0.89, 'deg': 168, 'gust': 2.24}",AU,2023-12-03 17:38:44 UTC
516,saint-louis,16.3333,-15.0,309.95,16,{'all': 80},"{'speed': 3.82, 'deg': 46, 'gust': 4.57}",SN,2023-12-03 17:38:44 UTC
517,yanam,16.7333,82.2167,297.19,90,{'all': 100},"{'speed': 7.05, 'deg': 52, 'gust': 13.63}",IN,2023-12-03 17:38:45 UTC
518,karratha,-20.7377,116.8463,298.73,71,{'all': 0},"{'speed': 4.94, 'deg': 267, 'gust': 7.18}",AU,2023-12-03 17:38:45 UTC
519,westport,41.1415,-73.3579,283.33,91,{'all': 100},"{'speed': 8.75, 'deg': 80}",US,2023-12-03 17:34:26 UTC
520,singkawang,0.9,109.0,297.49,94,{'all': 100},"{'speed': 1.32, 'deg': 9, 'gust': 2.23}",ID,2023-12-03 17:38:45 UTC
521,turkmenabat,39.0733,63.5786,281.14,100,{'all': 23},"{'speed': 3.09, 'deg': 70}",TM,2023-12-03 17:38:45 UTC
522,kristiansund,63.1115,7.732,268.51,80,{'all': 0},"{'speed': 2.57, 'deg': 80}",NO,2023-12-03 17:38:46 UTC
523,bodaybo,57.8506,114.1933,265.56,87,{'all': 100},"{'speed': 3.47, 'deg': 239, 'gust': 10.08}",RU,2023-12-03 17:38:46 UTC
524,nizhniy kuranakh,58.8353,125.4869,247.94,99,{'all': 100},"{'speed': 0.72, 'deg': 55, 'gust': 0.71}",RU,2023-12-03 17:38:46 UTC
525,ballina,-28.8667,153.5667,292.47,92,{'all': 9},"{'speed': 1.78, 'deg': 244, 'gust': 2.57}",AU,2023-12-03 17:38:46 UTC
526,dabakala,8.3667,-4.4333,303.61,38,{'all': 36},"{'speed': 1.35, 'deg': 178, 'gust': 1.4}",CI,2023-12-03 17:38:46 UTC
527,galle,6.0367,80.217,299.26,88,{'all': 100},"{'speed': 4.1, 'deg': 244, 'gust': 6.16}",LK,2023-12-03 17:38:46 UTC
528,esfarayen,37.0765,57.5101,277.96,39,{'all': 0},"{'speed': 1.37, 'deg': 148, 'gust': 1.85}",IR,2023-12-03 17:38:46 UTC
529,kurmuk,10.55,34.2833,300.44,32,{'all': 16},"{'speed': 1.67, 'deg': 58, 'gust': 1.77}",SD,2023-12-03 17:38:47 UTC
530,porto novo,6.4965,2.6036,303.05,79,{'all': 20},"{'speed': 4.11, 'deg': 189, 'gust': 6.79}",BJ,2023-12-03 17:38:47 UTC
531,salavan,15.7167,106.4167,294.01,94,{'all': 60},"{'speed': 1.26, 'deg': 71, 'gust': 1.44}",LA,2023-12-03 17:38:47 UTC
532,winchester center,41.9001,-73.1348,278.57,97,{'all': 100},"{'speed': 2.68, 'deg': 100, 'gust': 5.36}",US,2023-12-03 17:33:59 UTC
533,toliara,-23.35,43.6667,297.96,70,{'all': 0},"{'speed': 1.05, 'deg': 104, 'gust': 2.35}",MG,2023-12-03 17:38:48 UTC
