City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
122,invercargill,-46.4,168.35,9.260000000000048,64,94,4.3,NZ,2023-12-03 18:25:31 UTC
123,fedorovka,53.6314,62.7078,-8.589999999999975,82,31,4.47,KZ,2023-12-03 18:29:29 UTC
124,port elizabeth,-33.918,25.5701,19.5,82,40,4.63,ZA,2023-12-03 18:25:17 UTC
125,kisangani,0.5167,25.2,22.400000000000034,97,99,1.44,CD,2023-12-03 18:29:29 UTC
126,opuwo,-18.0607,13.84,24.760000000000048,60,100,2.74,NA,2023-12-03 18:29:29 UTC
127,alekseyevka,50.6309,38.6903,4.260000000000048,77,100,9.06,RU,2023-12-03 18:29:29 UTC
128,howrah,22.5892,88.3103,23.0,78,40,2.06,IN,2023-12-03 18:29:29 UTC
129,sars,56.5502,57.1366,-16.94999999999999,100,99,2.16,RU,2023-12-03 18:29:29 UTC
130,ushuaia,-54.8,-68.3,10.810000000000002,62,0,7.72,AR,2023-12-03 18:25:27 UTC
131,vorkuta,67.5,64.0,-27.95999999999998,100,43,1.83,RU,2023-12-03 18:25:38 UTC
132,avarua,-21.2078,-159.775,25.03000000000003,78,40,7.2,CK,2023-12-03 18:22:46 UTC
133,kalmunai,7.4167,81.8167,26.090000000000032,88,74,2.34,LK,2023-12-03 18:25:58 UTC
134,port macquarie,-31.4333,152.9167,18.27000000000004,90,14,3.68,AU,2023-12-03 18:23:41 UTC
135,pangody,65.85,74.4859,-28.899999999999977,97,6,5.03,RU,2023-12-03 18:25:49 UTC
136,tual,-5.6667,132.75,28.260000000000048,75,85,2.8,ID,2023-12-03 18:29:30 UTC
137,lionel town,17.8101,-77.2406,32.94,61,5,5.85,JM,2023-12-03 18:29:30 UTC
138,qarchi gak,37.04,66.7889,14.300000000000011,43,0,3.19,AF,2023-12-03 18:29:30 UTC
139,boyolangu,-8.1181,111.8935,24.850000000000023,90,100,1.41,ID,2023-12-03 18:29:30 UTC
140,rosarito,32.3333,-117.0333,18.29000000000002,46,6,2.27,MX,2023-12-03 18:29:30 UTC
141,port lincoln,-34.7333,135.8667,18.870000000000005,58,3,2.72,AU,2023-12-03 18:25:57 UTC
142,midvagur,62.0511,-7.1939,-0.5399999999999636,80,50,1.03,FO,2023-12-03 18:26:06 UTC
143,funadhoo,6.15,73.2667,28.890000000000043,73,62,3.95,MV,2023-12-03 18:29:31 UTC
144,hermanus,-34.4187,19.2345,17.99000000000001,72,12,3.6,ZA,2023-12-03 18:25:16 UTC
145,isafjordur,66.0755,-23.124,0.020000000000038654,80,40,3.09,IS,2023-12-03 18:25:35 UTC
146,al abyar,32.19,20.5965,16.340000000000032,43,0,4.94,LY,2023-12-03 18:29:31 UTC
147,vilyuchinsk,52.9306,158.4028,-6.7099999999999795,81,65,4.16,RU,2023-12-03 18:25:41 UTC
148,yarega,63.4354,53.5765,-12.849999999999966,98,100,1.91,RU,2023-12-03 18:29:31 UTC
149,kizhinga,51.8462,109.9097,-12.199999999999989,93,29,2.06,RU,2023-12-03 18:29:31 UTC
150,geraldton,-28.7667,114.6,20.230000000000018,83,75,4.63,AU,2023-12-03 18:26:32 UTC
